run	V(vo)
2.723000000000000e+03	5.068993e+00
2.724000000000000e+03	5.197733e+00
2.725000000000000e+03	5.215119e+00
2.726000000000000e+03	5.043289e+00
2.727000000000000e+03	5.006367e+00
2.728000000000000e+03	4.987946e+00
2.729000000000000e+03	5.312092e+00
2.730000000000000e+03	5.079447e+00
2.731000000000000e+03	4.840214e+00
2.732000000000000e+03	4.670031e+00
2.733000000000000e+03	5.023986e+00
2.734000000000000e+03	5.197884e+00
2.735000000000000e+03	5.010503e+00
2.736000000000000e+03	5.366422e+00
2.737000000000000e+03	4.979157e+00
2.738000000000000e+03	4.998178e+00
2.739000000000000e+03	5.146073e+00
2.740000000000000e+03	4.924159e+00
2.741000000000000e+03	4.961646e+00
2.742000000000000e+03	5.198783e+00
2.743000000000000e+03	4.861450e+00
2.744000000000000e+03	4.788670e+00
2.745000000000000e+03	5.295436e+00
2.746000000000000e+03	4.855778e+00
2.747000000000000e+03	4.951126e+00
2.748000000000000e+03	4.920376e+00
2.749000000000000e+03	4.988282e+00
2.750000000000000e+03	5.339615e+00
2.751000000000000e+03	4.897340e+00
2.752000000000000e+03	4.880587e+00
2.753000000000000e+03	4.708578e+00
2.754000000000000e+03	4.514308e+00
2.755000000000000e+03	5.073883e+00
2.756000000000000e+03	4.935243e+00
2.757000000000000e+03	4.751000e+00
2.758000000000000e+03	4.898174e+00
2.759000000000000e+03	5.106236e+00
2.760000000000000e+03	5.274385e+00
2.761000000000000e+03	5.351326e+00
2.762000000000000e+03	5.006391e+00
2.763000000000000e+03	5.319128e+00
2.764000000000000e+03	5.346099e+00
2.765000000000000e+03	4.934558e+00
2.766000000000000e+03	4.987609e+00
2.767000000000000e+03	4.856563e+00
2.768000000000000e+03	5.098016e+00
2.769000000000000e+03	4.826705e+00
2.770000000000000e+03	4.908076e+00
2.771000000000000e+03	4.877778e+00
2.772000000000000e+03	4.880970e+00
2.773000000000000e+03	5.033081e+00
2.774000000000000e+03	4.911936e+00
2.775000000000000e+03	4.924393e+00
2.776000000000000e+03	5.177764e+00
2.777000000000000e+03	5.169947e+00
2.778000000000000e+03	5.163846e+00
2.779000000000000e+03	4.810273e+00
2.780000000000000e+03	5.025139e+00
2.781000000000000e+03	4.970954e+00
2.782000000000000e+03	4.677067e+00
2.783000000000000e+03	4.930356e+00
2.784000000000000e+03	4.741465e+00
2.785000000000000e+03	5.154092e+00
2.786000000000000e+03	4.644215e+00
2.787000000000000e+03	4.928529e+00
2.788000000000000e+03	5.022376e+00
2.789000000000000e+03	4.889167e+00
2.790000000000000e+03	5.288761e+00
2.791000000000000e+03	5.305707e+00
2.792000000000000e+03	4.965429e+00
2.793000000000000e+03	4.741662e+00
2.794000000000000e+03	4.755278e+00
2.795000000000000e+03	4.666289e+00
2.796000000000000e+03	5.255651e+00
2.797000000000000e+03	5.071608e+00
2.798000000000000e+03	4.910257e+00
2.799000000000000e+03	4.845724e+00
2.800000000000000e+03	5.142259e+00
2.801000000000000e+03	5.286363e+00
2.802000000000000e+03	4.952006e+00
2.803000000000000e+03	4.833995e+00
2.804000000000000e+03	4.889883e+00
2.805000000000000e+03	4.847643e+00
2.806000000000000e+03	5.220337e+00
2.807000000000000e+03	4.699574e+00
2.808000000000000e+03	5.139062e+00
2.809000000000000e+03	5.210513e+00
2.810000000000000e+03	5.015129e+00
2.811000000000000e+03	5.232279e+00
2.812000000000000e+03	4.923192e+00
2.813000000000000e+03	5.017637e+00
2.814000000000000e+03	4.892620e+00
2.815000000000000e+03	4.767456e+00
2.816000000000000e+03	4.570551e+00
2.817000000000000e+03	5.141556e+00
2.818000000000000e+03	5.105567e+00
2.819000000000000e+03	5.341751e+00
2.820000000000000e+03	5.089329e+00
2.821000000000000e+03	4.979467e+00
2.822000000000000e+03	4.659747e+00
2.823000000000000e+03	5.469648e+00
2.824000000000000e+03	5.129814e+00
2.825000000000000e+03	5.025997e+00
2.826000000000000e+03	5.014318e+00
2.827000000000000e+03	5.181933e+00
2.828000000000000e+03	5.144729e+00
2.829000000000000e+03	5.044595e+00
2.830000000000000e+03	4.936017e+00
2.831000000000000e+03	5.051103e+00
2.832000000000000e+03	4.692653e+00
2.833000000000000e+03	4.627194e+00
2.834000000000000e+03	4.689566e+00
2.835000000000000e+03	4.834064e+00
2.836000000000000e+03	4.889904e+00
2.837000000000000e+03	4.912257e+00
2.838000000000000e+03	5.080139e+00
2.839000000000000e+03	4.625631e+00
2.840000000000000e+03	4.715794e+00
2.841000000000000e+03	4.890776e+00
2.842000000000000e+03	4.924209e+00
2.843000000000000e+03	5.035770e+00
2.844000000000000e+03	4.919708e+00
2.845000000000000e+03	4.857028e+00
2.846000000000000e+03	4.848990e+00
2.847000000000000e+03	4.977285e+00
2.848000000000000e+03	5.073697e+00
2.849000000000000e+03	4.747799e+00
2.850000000000000e+03	5.238955e+00
2.851000000000000e+03	4.938231e+00
2.852000000000000e+03	4.846897e+00
2.853000000000000e+03	5.188492e+00
2.854000000000000e+03	4.868083e+00
2.855000000000000e+03	4.994349e+00
2.856000000000000e+03	4.957309e+00
2.857000000000000e+03	4.853755e+00
2.858000000000000e+03	4.654629e+00
2.859000000000000e+03	5.350511e+00
2.860000000000000e+03	4.720294e+00
2.861000000000000e+03	5.167116e+00
2.862000000000000e+03	4.998395e+00
2.863000000000000e+03	4.897349e+00
2.864000000000000e+03	4.715340e+00
2.865000000000000e+03	5.358015e+00
2.866000000000000e+03	5.044892e+00
2.867000000000000e+03	4.823431e+00
2.868000000000000e+03	4.778327e+00
2.869000000000000e+03	5.259125e+00
2.870000000000000e+03	5.160669e+00
2.871000000000000e+03	5.287010e+00
2.872000000000000e+03	4.925780e+00
2.873000000000000e+03	4.897317e+00
2.874000000000000e+03	5.283648e+00
2.875000000000000e+03	5.129733e+00
2.876000000000000e+03	4.728393e+00
2.877000000000000e+03	5.167690e+00
2.878000000000000e+03	4.902452e+00
2.879000000000000e+03	5.252334e+00
2.880000000000000e+03	4.813739e+00
2.881000000000000e+03	4.967790e+00
2.882000000000000e+03	5.015244e+00
2.883000000000000e+03	5.153251e+00
2.884000000000000e+03	4.826322e+00
2.885000000000000e+03	4.877377e+00
2.886000000000000e+03	5.285655e+00
2.887000000000000e+03	4.994095e+00
2.888000000000000e+03	4.877996e+00
2.889000000000000e+03	5.230640e+00
2.890000000000000e+03	4.984143e+00
2.891000000000000e+03	5.313639e+00
2.892000000000000e+03	4.924916e+00
2.893000000000000e+03	5.264251e+00
2.894000000000000e+03	4.708469e+00
2.895000000000000e+03	4.925150e+00
2.896000000000000e+03	4.883109e+00
2.897000000000000e+03	4.713511e+00
2.898000000000000e+03	4.829084e+00
2.899000000000000e+03	4.866505e+00
2.900000000000000e+03	5.007285e+00
2.901000000000000e+03	4.722166e+00
2.902000000000000e+03	4.963956e+00
2.903000000000000e+03	5.116949e+00
2.904000000000000e+03	5.398032e+00
2.905000000000000e+03	5.108919e+00
2.906000000000000e+03	4.889197e+00
2.907000000000000e+03	5.005950e+00
2.908000000000000e+03	4.662063e+00
2.909000000000000e+03	5.364152e+00
2.910000000000000e+03	4.908708e+00
2.911000000000000e+03	5.221273e+00
2.912000000000000e+03	5.246063e+00
2.913000000000000e+03	4.966505e+00
2.914000000000000e+03	4.984032e+00
2.915000000000000e+03	5.117846e+00
2.916000000000000e+03	5.061280e+00
2.917000000000000e+03	4.913321e+00
2.918000000000000e+03	5.249957e+00
2.919000000000000e+03	5.295572e+00
2.920000000000000e+03	4.987908e+00
2.921000000000000e+03	4.598629e+00
2.922000000000000e+03	5.091412e+00
2.923000000000000e+03	4.900225e+00
2.924000000000000e+03	5.124740e+00
2.925000000000000e+03	5.073279e+00
2.926000000000000e+03	5.075979e+00
2.927000000000000e+03	4.714294e+00
2.928000000000000e+03	4.849364e+00
2.929000000000000e+03	5.099662e+00
2.930000000000000e+03	5.417760e+00
2.931000000000000e+03	4.971457e+00
2.932000000000000e+03	4.911425e+00
2.933000000000000e+03	4.843002e+00
2.934000000000000e+03	5.140664e+00
2.935000000000000e+03	5.037982e+00
2.936000000000000e+03	5.360805e+00
2.937000000000000e+03	5.434240e+00
2.938000000000000e+03	5.042557e+00
2.939000000000000e+03	4.921491e+00
2.940000000000000e+03	5.254536e+00
2.941000000000000e+03	5.207908e+00
2.942000000000000e+03	4.712857e+00
2.943000000000000e+03	4.555375e+00
2.944000000000000e+03	5.139642e+00
2.945000000000000e+03	5.149765e+00
2.946000000000000e+03	4.813395e+00
2.947000000000000e+03	5.130621e+00
2.948000000000000e+03	5.205600e+00
2.949000000000000e+03	5.207860e+00
2.950000000000000e+03	4.921371e+00
2.951000000000000e+03	4.703369e+00
2.952000000000000e+03	5.307987e+00
2.953000000000000e+03	4.728075e+00
2.954000000000000e+03	4.689885e+00
2.955000000000000e+03	5.062210e+00
2.956000000000000e+03	5.126866e+00
2.957000000000000e+03	5.101925e+00
2.958000000000000e+03	5.277997e+00
2.959000000000000e+03	4.853634e+00
2.960000000000000e+03	5.023461e+00
2.961000000000000e+03	5.112193e+00
2.962000000000000e+03	5.342013e+00
2.963000000000000e+03	4.879780e+00
2.964000000000000e+03	5.139906e+00
2.965000000000000e+03	5.005296e+00
2.966000000000000e+03	4.580178e+00
2.967000000000000e+03	4.952857e+00
2.968000000000000e+03	4.914970e+00
2.969000000000000e+03	5.023810e+00
2.970000000000000e+03	5.187430e+00
2.971000000000000e+03	5.098827e+00
2.972000000000000e+03	4.815753e+00
2.973000000000000e+03	4.802438e+00
2.974000000000000e+03	5.377680e+00
2.975000000000000e+03	4.779624e+00
2.976000000000000e+03	5.359891e+00
2.977000000000000e+03	4.872434e+00
2.978000000000000e+03	5.382985e+00
2.979000000000000e+03	5.061508e+00
2.980000000000000e+03	5.213038e+00
2.981000000000000e+03	5.188611e+00
2.982000000000000e+03	4.939117e+00
2.983000000000000e+03	5.153991e+00
2.984000000000000e+03	5.055093e+00
2.985000000000000e+03	4.562079e+00
2.986000000000000e+03	5.290315e+00
2.987000000000000e+03	4.624877e+00
2.988000000000000e+03	4.663512e+00
2.989000000000000e+03	4.758720e+00
2.990000000000000e+03	4.528552e+00
2.991000000000000e+03	4.937316e+00
2.992000000000000e+03	4.930740e+00
2.993000000000000e+03	4.944998e+00
2.994000000000000e+03	4.895754e+00
2.995000000000000e+03	4.746322e+00
2.996000000000000e+03	5.014529e+00
2.997000000000000e+03	4.936827e+00
2.998000000000000e+03	4.819800e+00
2.999000000000000e+03	5.066867e+00
3.000000000000000e+03	5.174933e+00
3.001000000000000e+03	4.639971e+00
3.002000000000000e+03	4.779701e+00
3.003000000000000e+03	5.274512e+00
3.004000000000000e+03	5.213805e+00
3.005000000000000e+03	5.444109e+00
3.006000000000000e+03	4.919445e+00
3.007000000000000e+03	4.963302e+00
3.008000000000000e+03	5.029529e+00
3.009000000000000e+03	4.920229e+00
3.010000000000000e+03	4.798555e+00
3.011000000000000e+03	4.766491e+00
3.012000000000000e+03	5.037236e+00
3.013000000000000e+03	4.873527e+00
3.014000000000000e+03	5.011706e+00
3.015000000000000e+03	5.065232e+00
3.016000000000000e+03	4.857488e+00
3.017000000000000e+03	4.755530e+00
3.018000000000000e+03	4.786953e+00
3.019000000000000e+03	4.934638e+00
3.020000000000000e+03	4.923200e+00
3.021000000000000e+03	5.179283e+00
3.022000000000000e+03	5.181768e+00
3.023000000000000e+03	4.826065e+00
3.024000000000000e+03	4.923977e+00
3.025000000000000e+03	4.837660e+00
3.026000000000000e+03	4.856377e+00
3.027000000000000e+03	5.309442e+00
3.028000000000000e+03	5.111865e+00
3.029000000000000e+03	5.019748e+00
3.030000000000000e+03	5.212839e+00
3.031000000000000e+03	5.071202e+00
3.032000000000000e+03	5.293095e+00
3.033000000000000e+03	5.061673e+00
3.034000000000000e+03	4.949754e+00
3.035000000000000e+03	5.051484e+00
3.036000000000000e+03	4.960854e+00
3.037000000000000e+03	4.652689e+00
3.038000000000000e+03	5.234351e+00
3.039000000000000e+03	5.458790e+00
3.040000000000000e+03	4.857129e+00
3.041000000000000e+03	4.902835e+00
3.042000000000000e+03	4.876409e+00
3.043000000000000e+03	4.830413e+00
3.044000000000000e+03	4.917556e+00
3.045000000000000e+03	5.475191e+00
3.046000000000000e+03	5.182199e+00
3.047000000000000e+03	4.737831e+00
3.048000000000000e+03	4.922654e+00
3.049000000000000e+03	4.883010e+00
3.050000000000000e+03	4.937571e+00
3.051000000000000e+03	4.954865e+00
3.052000000000000e+03	4.977564e+00
3.053000000000000e+03	5.115928e+00
3.054000000000000e+03	5.030266e+00
3.055000000000000e+03	4.983609e+00
3.056000000000000e+03	4.958610e+00
3.057000000000000e+03	4.678873e+00
3.058000000000000e+03	5.388569e+00
3.059000000000000e+03	4.928406e+00
3.060000000000000e+03	5.010650e+00
3.061000000000000e+03	4.674246e+00
3.062000000000000e+03	4.746258e+00
3.063000000000000e+03	5.051222e+00
3.064000000000000e+03	4.992592e+00
3.065000000000000e+03	4.744249e+00
3.066000000000000e+03	4.967718e+00
3.067000000000000e+03	4.871509e+00
3.068000000000000e+03	5.233231e+00
3.069000000000000e+03	4.865544e+00
3.070000000000000e+03	5.312783e+00
3.071000000000000e+03	4.986818e+00
3.072000000000000e+03	4.992767e+00
3.073000000000000e+03	4.951512e+00
3.074000000000000e+03	4.723779e+00
3.075000000000000e+03	5.051754e+00
3.076000000000000e+03	4.939731e+00
3.077000000000000e+03	4.903218e+00
3.078000000000000e+03	4.818643e+00
3.079000000000000e+03	4.976996e+00
3.080000000000000e+03	4.703053e+00
3.081000000000000e+03	4.984906e+00
3.082000000000000e+03	4.928565e+00
3.083000000000000e+03	4.939308e+00
3.084000000000000e+03	5.173824e+00
3.085000000000000e+03	5.363088e+00
3.086000000000000e+03	4.718338e+00
3.087000000000000e+03	5.297006e+00
3.088000000000000e+03	4.949558e+00
3.089000000000000e+03	4.702262e+00
3.090000000000000e+03	4.646455e+00
3.091000000000000e+03	5.047812e+00
3.092000000000000e+03	5.088265e+00
3.093000000000000e+03	4.983781e+00
3.094000000000000e+03	5.225701e+00
3.095000000000000e+03	4.898558e+00
3.096000000000000e+03	4.995718e+00
3.097000000000000e+03	5.111184e+00
3.098000000000000e+03	5.064770e+00
3.099000000000000e+03	4.907691e+00
3.100000000000000e+03	5.035231e+00
3.101000000000000e+03	5.368136e+00
3.102000000000000e+03	5.213166e+00
3.103000000000000e+03	5.001997e+00
3.104000000000000e+03	4.992697e+00
3.105000000000000e+03	4.731047e+00
3.106000000000000e+03	4.928121e+00
3.107000000000000e+03	4.830402e+00
3.108000000000000e+03	4.892783e+00
3.109000000000000e+03	5.128402e+00
3.110000000000000e+03	4.929708e+00
3.111000000000000e+03	4.811829e+00
3.112000000000000e+03	4.934169e+00
3.113000000000000e+03	4.798921e+00
3.114000000000000e+03	5.283155e+00
3.115000000000000e+03	5.214905e+00
3.116000000000000e+03	4.738563e+00
3.117000000000000e+03	5.129275e+00
3.118000000000000e+03	4.732219e+00
3.119000000000000e+03	4.957045e+00
3.120000000000000e+03	4.865250e+00
3.121000000000000e+03	4.610204e+00
3.122000000000000e+03	5.253024e+00
3.123000000000000e+03	4.916999e+00
3.124000000000000e+03	5.333269e+00
3.125000000000000e+03	4.957740e+00
3.126000000000000e+03	5.162374e+00
3.127000000000000e+03	4.952690e+00
3.128000000000000e+03	5.128975e+00
3.129000000000000e+03	5.368512e+00
3.130000000000000e+03	5.003320e+00
3.131000000000000e+03	5.162586e+00
3.132000000000000e+03	4.943791e+00
3.133000000000000e+03	4.852396e+00
3.134000000000000e+03	4.854045e+00
3.135000000000000e+03	4.642867e+00
3.136000000000000e+03	5.353345e+00
3.137000000000000e+03	5.248867e+00
3.138000000000000e+03	4.653613e+00
3.139000000000000e+03	5.185535e+00
3.140000000000000e+03	5.444400e+00
3.141000000000000e+03	5.391212e+00
3.142000000000000e+03	5.212113e+00
3.143000000000000e+03	5.059417e+00
3.144000000000000e+03	5.098789e+00
3.145000000000000e+03	5.031556e+00
3.146000000000000e+03	4.985660e+00
3.147000000000000e+03	5.107665e+00
3.148000000000000e+03	4.571330e+00
3.149000000000000e+03	4.806855e+00
3.150000000000000e+03	5.443144e+00
3.151000000000000e+03	5.026639e+00
3.152000000000000e+03	4.814058e+00
3.153000000000000e+03	5.134043e+00
3.154000000000000e+03	5.008408e+00
3.155000000000000e+03	4.688048e+00
3.156000000000000e+03	5.212547e+00
3.157000000000000e+03	5.031658e+00
3.158000000000000e+03	5.010733e+00
3.159000000000000e+03	5.025050e+00
3.160000000000000e+03	4.940936e+00
3.161000000000000e+03	5.187291e+00
3.162000000000000e+03	5.344656e+00
3.163000000000000e+03	4.882552e+00
3.164000000000000e+03	4.765790e+00
3.165000000000000e+03	5.394920e+00
3.166000000000000e+03	5.338295e+00
3.167000000000000e+03	4.931092e+00
3.168000000000000e+03	4.972533e+00
3.169000000000000e+03	5.052882e+00
3.170000000000000e+03	5.163825e+00
3.171000000000000e+03	4.862301e+00
3.172000000000000e+03	5.443282e+00
3.173000000000000e+03	4.744497e+00
3.174000000000000e+03	4.995176e+00
3.175000000000000e+03	5.039995e+00
3.176000000000000e+03	5.114475e+00
3.177000000000000e+03	5.099439e+00
3.178000000000000e+03	5.190198e+00
3.179000000000000e+03	4.807320e+00
3.180000000000000e+03	5.139423e+00
3.181000000000000e+03	4.804414e+00
3.182000000000000e+03	4.551248e+00
3.183000000000000e+03	4.998527e+00
3.184000000000000e+03	4.915108e+00
3.185000000000000e+03	4.831534e+00
3.186000000000000e+03	5.174135e+00
3.187000000000000e+03	4.674946e+00
3.188000000000000e+03	4.778542e+00
3.189000000000000e+03	4.795072e+00
3.190000000000000e+03	4.892457e+00
3.191000000000000e+03	5.168242e+00
3.192000000000000e+03	4.736650e+00
3.193000000000000e+03	5.080955e+00
3.194000000000000e+03	5.126976e+00
3.195000000000000e+03	4.970638e+00
3.196000000000000e+03	4.601115e+00
3.197000000000000e+03	5.210958e+00
3.198000000000000e+03	5.218158e+00
3.199000000000000e+03	4.943289e+00
3.200000000000000e+03	5.343229e+00
3.201000000000000e+03	5.198663e+00
3.202000000000000e+03	4.931690e+00
3.203000000000000e+03	4.871212e+00
3.204000000000000e+03	4.773658e+00
3.205000000000000e+03	5.125167e+00
3.206000000000000e+03	4.880558e+00
3.207000000000000e+03	5.264486e+00
3.208000000000000e+03	5.053033e+00
3.209000000000000e+03	5.123177e+00
3.210000000000000e+03	4.702600e+00
3.211000000000000e+03	4.613725e+00
3.212000000000000e+03	4.969365e+00
3.213000000000000e+03	5.262664e+00
3.214000000000000e+03	4.835758e+00
3.215000000000000e+03	4.971635e+00
3.216000000000000e+03	4.881543e+00
3.217000000000000e+03	5.054091e+00
3.218000000000000e+03	4.682815e+00
3.219000000000000e+03	4.636102e+00
3.220000000000000e+03	4.738265e+00
3.221000000000000e+03	4.637691e+00
3.222000000000000e+03	4.899029e+00
3.223000000000000e+03	4.991746e+00
3.224000000000000e+03	4.665816e+00
3.225000000000000e+03	5.113451e+00
3.226000000000000e+03	4.978251e+00
3.227000000000000e+03	4.929085e+00
3.228000000000000e+03	4.587778e+00
3.229000000000000e+03	5.008347e+00
3.230000000000000e+03	4.804730e+00
3.231000000000000e+03	5.016373e+00
3.232000000000000e+03	5.228813e+00
3.233000000000000e+03	5.039518e+00
3.234000000000000e+03	4.671431e+00
3.235000000000000e+03	5.080460e+00
3.236000000000000e+03	5.157859e+00
3.237000000000000e+03	5.124615e+00
3.238000000000000e+03	5.353100e+00
3.239000000000000e+03	4.847089e+00
3.240000000000000e+03	5.139060e+00
3.241000000000000e+03	4.893726e+00
3.242000000000000e+03	4.764987e+00
3.243000000000000e+03	4.744573e+00
3.244000000000000e+03	5.337566e+00
3.245000000000000e+03	4.887442e+00
3.246000000000000e+03	5.059301e+00
3.247000000000000e+03	4.893377e+00
3.248000000000000e+03	4.914866e+00
3.249000000000000e+03	5.058197e+00
3.250000000000000e+03	5.118433e+00
3.251000000000000e+03	4.567435e+00
3.252000000000000e+03	4.589856e+00
3.253000000000000e+03	5.288460e+00
3.254000000000000e+03	4.822618e+00
3.255000000000000e+03	4.575861e+00
3.256000000000000e+03	5.034218e+00
3.257000000000000e+03	5.031404e+00
3.258000000000000e+03	4.768162e+00
3.259000000000000e+03	5.020378e+00
3.260000000000000e+03	4.668012e+00
3.261000000000000e+03	5.270103e+00
3.262000000000000e+03	5.221424e+00
3.263000000000000e+03	5.140943e+00
3.264000000000000e+03	4.848253e+00
3.265000000000000e+03	4.997084e+00
3.266000000000000e+03	4.922494e+00
3.267000000000000e+03	5.117499e+00
3.268000000000000e+03	4.723846e+00
3.269000000000000e+03	4.929546e+00
3.270000000000000e+03	5.119816e+00
3.271000000000000e+03	5.009171e+00
3.272000000000000e+03	4.589479e+00
3.273000000000000e+03	4.797164e+00
3.274000000000000e+03	5.206492e+00
3.275000000000000e+03	5.111831e+00
3.276000000000000e+03	5.062557e+00
3.277000000000000e+03	5.013902e+00
3.278000000000000e+03	4.932044e+00
3.279000000000000e+03	5.301096e+00
3.280000000000000e+03	4.687194e+00
3.281000000000000e+03	5.302229e+00
3.282000000000000e+03	5.140261e+00
3.283000000000000e+03	5.307756e+00
3.284000000000000e+03	5.036470e+00
3.285000000000000e+03	5.129428e+00
3.286000000000000e+03	5.093046e+00
3.287000000000000e+03	4.999002e+00
3.288000000000000e+03	4.859430e+00
3.289000000000000e+03	5.104669e+00
3.290000000000000e+03	4.823803e+00
3.291000000000000e+03	4.675493e+00
3.292000000000000e+03	5.271317e+00
3.293000000000000e+03	4.913606e+00
3.294000000000000e+03	5.031864e+00
3.295000000000000e+03	5.051741e+00
3.296000000000000e+03	5.086498e+00
3.297000000000000e+03	5.379504e+00
3.298000000000000e+03	5.198827e+00
3.299000000000000e+03	5.122222e+00
3.300000000000000e+03	5.301226e+00
3.301000000000000e+03	5.095653e+00
3.302000000000000e+03	5.094265e+00
3.303000000000000e+03	5.207644e+00
3.304000000000000e+03	4.974203e+00
3.305000000000000e+03	4.875755e+00
3.306000000000000e+03	5.117426e+00
3.307000000000000e+03	4.857759e+00
3.308000000000000e+03	4.799495e+00
3.309000000000000e+03	5.345083e+00
3.310000000000000e+03	5.247857e+00
3.311000000000000e+03	4.795316e+00
3.312000000000000e+03	5.140012e+00
3.313000000000000e+03	4.921626e+00
3.314000000000000e+03	4.986146e+00
3.315000000000000e+03	4.789773e+00
3.316000000000000e+03	4.909421e+00
3.317000000000000e+03	4.843216e+00
3.318000000000000e+03	4.554718e+00
3.319000000000000e+03	5.203761e+00
3.320000000000000e+03	5.020888e+00
3.321000000000000e+03	5.338393e+00
3.322000000000000e+03	5.041258e+00
3.323000000000000e+03	5.085766e+00
3.324000000000000e+03	5.236264e+00
3.325000000000000e+03	4.793201e+00
3.326000000000000e+03	4.823478e+00
3.327000000000000e+03	5.191561e+00
3.328000000000000e+03	4.966480e+00
3.329000000000000e+03	4.809590e+00
3.330000000000000e+03	4.674980e+00
3.331000000000000e+03	4.726978e+00
3.332000000000000e+03	5.086218e+00
3.333000000000000e+03	4.969638e+00
3.334000000000000e+03	4.876541e+00
3.335000000000000e+03	4.836325e+00
3.336000000000000e+03	4.718835e+00
3.337000000000000e+03	5.179844e+00
3.338000000000000e+03	5.011436e+00
3.339000000000000e+03	5.008832e+00
3.340000000000000e+03	5.207657e+00
3.341000000000000e+03	5.132893e+00
3.342000000000000e+03	5.168017e+00
3.343000000000000e+03	4.909456e+00
3.344000000000000e+03	5.241404e+00
3.345000000000000e+03	4.809274e+00
3.346000000000000e+03	4.931895e+00
3.347000000000000e+03	4.582850e+00
3.348000000000000e+03	5.170175e+00
3.349000000000000e+03	4.879054e+00
3.350000000000000e+03	5.115750e+00
3.351000000000000e+03	4.754738e+00
3.352000000000000e+03	5.361249e+00
3.353000000000000e+03	5.001555e+00
3.354000000000000e+03	5.185315e+00
3.355000000000000e+03	5.115816e+00
3.356000000000000e+03	4.932250e+00
3.357000000000000e+03	5.166885e+00
3.358000000000000e+03	5.285556e+00
3.359000000000000e+03	5.109831e+00
3.360000000000000e+03	4.796431e+00
3.361000000000000e+03	5.140124e+00
3.362000000000000e+03	4.913504e+00
3.363000000000000e+03	4.982590e+00
3.364000000000000e+03	4.828513e+00
3.365000000000000e+03	5.097417e+00
3.366000000000000e+03	4.980680e+00
3.367000000000000e+03	5.387669e+00
3.368000000000000e+03	5.027574e+00
3.369000000000000e+03	4.710526e+00
3.370000000000000e+03	5.091549e+00
3.371000000000000e+03	5.459965e+00
3.372000000000000e+03	5.014889e+00
3.373000000000000e+03	5.140770e+00
3.374000000000000e+03	4.725422e+00
3.375000000000000e+03	5.161171e+00
3.376000000000000e+03	4.833287e+00
3.377000000000000e+03	5.024432e+00
3.378000000000000e+03	4.937950e+00
3.379000000000000e+03	5.221790e+00
3.380000000000000e+03	5.359791e+00
3.381000000000000e+03	4.963756e+00
3.382000000000000e+03	4.812412e+00
3.383000000000000e+03	5.237579e+00
3.384000000000000e+03	4.643678e+00
3.385000000000000e+03	5.048348e+00
3.386000000000000e+03	5.285429e+00
3.387000000000000e+03	5.186620e+00
3.388000000000000e+03	5.192430e+00
3.389000000000000e+03	4.766324e+00
3.390000000000000e+03	4.973289e+00
3.391000000000000e+03	4.672940e+00
3.392000000000000e+03	4.851658e+00
3.393000000000000e+03	4.980921e+00
3.394000000000000e+03	4.606757e+00
3.395000000000000e+03	4.834572e+00
3.396000000000000e+03	4.907061e+00
3.397000000000000e+03	5.230741e+00
3.398000000000000e+03	5.370756e+00
3.399000000000000e+03	4.763165e+00
3.400000000000000e+03	5.087997e+00
3.401000000000000e+03	4.714489e+00
3.402000000000000e+03	4.934190e+00
3.403000000000000e+03	4.984559e+00
3.404000000000000e+03	4.692109e+00
3.405000000000000e+03	5.025720e+00
3.406000000000000e+03	4.974970e+00
3.407000000000000e+03	4.717250e+00
3.408000000000000e+03	5.159487e+00
3.409000000000000e+03	5.384927e+00
3.410000000000000e+03	4.789764e+00
3.411000000000000e+03	5.100271e+00
3.412000000000000e+03	5.312498e+00
3.413000000000000e+03	4.877159e+00
3.414000000000000e+03	4.625716e+00
3.415000000000000e+03	4.665603e+00
3.416000000000000e+03	5.233697e+00
3.417000000000000e+03	4.940509e+00
3.418000000000000e+03	5.145256e+00
3.419000000000000e+03	4.705863e+00
3.420000000000000e+03	5.248083e+00
3.421000000000000e+03	4.804921e+00
3.422000000000000e+03	4.647069e+00
3.423000000000000e+03	4.606658e+00
3.424000000000000e+03	5.137667e+00
3.425000000000000e+03	4.519298e+00
3.426000000000000e+03	5.220763e+00
3.427000000000000e+03	4.912318e+00
3.428000000000000e+03	4.872768e+00
3.429000000000000e+03	4.949522e+00
3.430000000000000e+03	5.223835e+00
3.431000000000000e+03	5.063708e+00
3.432000000000000e+03	5.000117e+00
3.433000000000000e+03	5.159409e+00
3.434000000000000e+03	5.042524e+00
3.435000000000000e+03	5.123513e+00
3.436000000000000e+03	5.087304e+00
3.437000000000000e+03	5.028195e+00
3.438000000000000e+03	5.038877e+00
3.439000000000000e+03	4.775370e+00
3.440000000000000e+03	5.308837e+00
3.441000000000000e+03	4.905179e+00
3.442000000000000e+03	4.936811e+00
3.443000000000000e+03	4.621985e+00
3.444000000000000e+03	4.715998e+00
3.445000000000000e+03	4.803933e+00
3.446000000000000e+03	5.122303e+00
3.447000000000000e+03	4.783560e+00
3.448000000000000e+03	5.341736e+00
3.449000000000000e+03	5.186460e+00
3.450000000000000e+03	5.133327e+00
3.451000000000000e+03	5.241610e+00
3.452000000000000e+03	4.830831e+00
3.453000000000000e+03	4.931957e+00
3.454000000000000e+03	4.740955e+00
3.455000000000000e+03	4.683399e+00
3.456000000000000e+03	5.116230e+00
3.457000000000000e+03	4.742519e+00
3.458000000000000e+03	4.876009e+00
